municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,prop1,prop2,cnae_729404,cnae_1066000,cnae_2013401,cnae_2013402,cnae_2071100,cnae_2099101,cnae_2121101,cnae_2311700,cnae_2312500,cnae_2610800,cnae_2829199
SAO GONCALO DO PARA,316180,Selênio,MG,9,2,7,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
SAO GONCALO DO SAPUCAI,316200,Selênio,MG,6,6,0,0,0,0,0,NA,NA,0,2,0,0,0,0,0,0,0,0,1
SAO GOTARDO,316210,Selênio,MG,45,5,26,14,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,3
SAO JERONIMO,431840,Selênio,RS,22,0,22,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
SAO JOAO,412480,Selênio,PR,25,0,16,5,4,0,4,0.16,0,0,3,0,0,0,0,0,0,0,0,0
SAO JOAO D'ALIANCA,522000,Selênio,GO,42,8,24,6,4,0,4,0.11764705882352941,0,0,1,0,1,0,0,0,0,0,0,0
SAO JOAO DA BOA VISTA,354910,Selênio,SP,31,5,8,18,0,0,0,0,0,0,5,0,4,1,0,0,0,0,1,4
SAO JOAO DA PARAUNA,522005,Selênio,GO,21,5,14,1,1,0,1,0.0625,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DA PONTE,316240,Selênio,MG,28,15,0,0,13,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0
SAO JOAO DA URTIGA,431842,Selênio,RS,60,3,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DAS DUAS PONTES,354920,Selênio,SP,31,7,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DAS MISSOES,316245,Selênio,MG,11,11,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DEL REI,316250,Selênio,MG,25,23,0,2,0,0,0,0,0,0,5,1,2,0,0,1,1,0,2,1
SAO JOAO DO CAIUA,412490,Selênio,PR,15,0,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SAO JOAO DO ITAPERIU,421635,Selênio,SC,11,0,0,1,10,0,10,0.9090909090909091,0,0,0,0,1,0,0,0,0,0,0,0
SAO JOAO DO IVAI,412500,Selênio,PR,56,0,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DO MANHUACU,316255,Selênio,MG,17,4,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
SAO JOAO DO MANTENINHA,316257,Selênio,MG,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DO ORIENTE,316260,Selênio,MG,27,19,2,2,4,0,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DO PARAISO,316270,Selênio,MG,20,20,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DO SUL,421640,Selênio,SC,37,0,9,21,7,0,7,0.1891891891891892,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DO TRIUNFO,412510,Selênio,PR,20,0,10,8,2,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO EVANGELISTA,316280,Selênio,MG,23,23,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0
SAO JOAQUIM,421650,Selênio,SC,35,0,8,27,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
SAO JORGE,431844,Selênio,RS,31,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JORGE D'OESTE,412520,Selênio,PR,51,0,25,25,1,0,1,0.0196078431372549,0,0,1,0,1,0,0,0,0,0,0,1
SAO JORGE DO PATROCINIO,412535,Selênio,PR,17,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DA BARRA,316294,Selênio,MG,38,28,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DA BOA VISTA,412540,Selênio,PR,36,0,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DA SAFIRA,316300,Selênio,MG,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DA VITORIA,292935,Selênio,BA,13,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DAS PALMEIRAS,412545,Selênio,PR,14,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO ALEGRE,316320,Selênio,MG,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO CALCADO,320480,Selênio,ES,20,3,0,14,3,0,3,0.17647058823529413,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO CERRITO,421680,Selênio,SC,12,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO DIVINO,316330,Selênio,MG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO HERVAL,431846,Selênio,RS,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO INHACORA,431849,Selênio,RS,26,1,18,5,2,0,2,0.08,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO JACUIPE,292937,Selênio,BA,3,3,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0
SAO JOSE DO MANTIMENTO,316360,Selênio,MG,14,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO NORTE,431850,Selênio,RS,44,3,37,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SAO JOSE DO OURO,431860,Selênio,RS,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DOS AUSENTES,431862,Selênio,RS,30,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DOS CAMPOS,354990,Selênio,SP,639,192,305,140,2,0,2,0.0044742729306487695,0,0,8,1,3,7,0,6,2,0,37,63
SAO JOSE DOS PINHAIS,412550,Selênio,PR,109,0,72,30,7,0,7,0.06422018348623854,0,0,4,2,6,26,0,1,6,0,13,46
SAO LOURENCO DA SERRA,354995,Selênio,SP,52,4,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAO LOURENCO DO OESTE,421690,Selênio,SC,16,0,2,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
SAO LOURENCO DO SUL,431880,Selênio,RS,18,3,13,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SAO LUIS DE MONTES BELOS,522010,Selênio,GO,44,20,21,1,2,0,2,0.08333333333333333,0,0,8,0,0,0,0,1,0,0,0,0
SAO LUIS DO PARAITINGA,355000,Selênio,SP,55,15,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO LUIZ DO NORTE,522015,Selênio,GO,22,0,8,12,2,0,2,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0
SAO LUIZ GONZAGA,431890,Selênio,RS,52,0,52,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
SAO MANOEL DO PARANA,412555,Selênio,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO MANUEL,355010,Selênio,SP,78,29,26,23,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3
SAO MARCOS,431900,Selênio,RS,30,5,25,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
SAO MARTINHO,421710,Selênio,SC,32,0,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SAO MARTINHO,431910,Selênio,RS,48,0,42,3,3,0,3,0.0625,0,0,1,0,2,0,0,0,0,0,0,0
SAO MATEUS DO SUL,412560,Selênio,PR,32,0,16,16,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,2
SAO MIGUEL ARCANJO,355020,Selênio,SP,20,10,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
SAO MIGUEL DAS MATAS,292940,Selênio,BA,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO MIGUEL DAS MISSOES,431915,Selênio,RS,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO MIGUEL DO ANTA,316380,Selênio,MG,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SAO MIGUEL DO ARAGUAIA,522020,Selênio,GO,5,5,0,0,0,0,0,NA,NA,0,6,0,0,0,0,0,0,0,0,0
SAO MIGUEL DO IGUACU,412570,Selênio,PR,80,0,29,41,10,0,10,0.125,0,0,2,1,0,1,0,0,0,0,1,1
SAO MIGUEL DO OESTE,421720,Selênio,SC,40,0,4,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
SAO MIGUEL DO TOCANTINS,172020,Selênio,TO,24,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO NICOLAU,431920,Selênio,RS,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO PATRICIO,522028,Selênio,GO,5,0,4,0,1,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
SAO PAULO,355030,Selênio,SP,67,1,35,31,0,0,0,0,0,19,165,3,94,227,30,267,79,23,703,1205
SAO PEDRO DA UNIAO,316390,Selênio,MG,15,8,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SAO PEDRO DO IGUACU,412575,Selênio,PR,60,0,30,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
SAO PEDRO DO IVAI,412580,Selênio,PR,47,0,22,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAO PEDRO DO PARANA,412590,Selênio,PR,30,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DO SUACUI,316410,Selênio,MG,11,11,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DO SUL,431940,Selênio,RS,87,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DOS FERROS,316400,Selênio,MG,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SAO ROMAO,316420,Selênio,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SAO ROQUE,355060,Selênio,SP,40,2,18,19,1,0,1,0.02631578947368421,0,0,5,1,1,9,0,0,2,0,8,4
SAO ROQUE DE MINAS,316430,Selênio,MG,18,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO ROQUE DO CANAA,320495,Selênio,ES,15,0,0,14,1,0,1,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
SAO SEBASTIAO,355070,Selênio,SP,106,0,34,70,2,0,2,0.018867924528301886,0,0,0,0,0,0,0,0,0,0,0,0
SAO SEBASTIAO DA AMOREIRA,412600,Selênio,PR,12,0,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SAO SEBASTIAO DO ALTO,330530,Selênio,RJ,28,4,0,4,20,0,20,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0
SAO SEBASTIAO DO CAI,431950,Selênio,RS,26,2,21,2,1,0,1,0.041666666666666664,0,0,3,0,2,0,0,0,0,0,1,2
SAO SEBASTIAO DO OESTE,316460,Selênio,MG,5,2,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,2
SAO SEBASTIAO DO PARAISO,316470,Selênio,MG,39,21,6,12,0,0,0,0,0,0,11,2,3,3,0,0,0,0,1,0
SAO SEBASTIAO DO PASSE,292950,Selênio,BA,8,8,0,0,0,0,0,NA,NA,0,0,0,1,1,0,1,0,0,0,0
SAO SEBASTIAO DO TOCANTINS,172030,Selênio,TO,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO SEPE,431960,Selênio,RS,47,0,39,4,4,0,4,0.0851063829787234,0,0,1,0,0,0,0,0,0,0,0,0
SAO TIAGO,316500,Selênio,MG,51,39,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SAO TOMAS DE AQUINO,316510,Selênio,MG,14,8,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SAO TOME,412610,Selênio,PR,20,2,9,8,1,0,1,0.05555555555555555,0,0,0,2,0,0,0,0,0,0,0,0
SAO VALENTIM,431970,Selênio,RS,29,2,25,1,0,1,1,0.037037037037037035,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,0
SAO VICENTE,355100,Selênio,SP,25,1,10,14,0,0,0,0,0,0,3,0,5,1,0,0,2,1,1,3
SAO VICENTE DE MINAS,316530,Selênio,MG,18,18,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SAO VICENTE DO SUL,431980,Selênio,RS,41,0,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAPOPEMA,412620,Selênio,PR,37,6,23,5,3,0,3,0.0967741935483871,0,0,1,0,0,0,0,0,0,0,0,0
SAPUCAI-MIRIM,316540,Selênio,MG,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
SARANDI,432010,Selênio,RS,43,11,31,0,1,0,1,0.03125,0,0,8,0,0,0,0,0,0,0,0,0
SARAPUI,355110,Selênio,SP,19,3,6,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SARUTAIA,355120,Selênio,SP,8,6,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
SATIRO DIAS,292970,Selênio,BA,9,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAUBARA,292975,Selênio,BA,17,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAUDADE DO IGUACU,412627,Selênio,PR,32,0,16,0,14,2,16,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0
SAUDE,292980,Selênio,BA,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0
SEABRA,292990,Selênio,BA,16,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEARA,421750,Selênio,SC,31,1,7,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SEBASTIANOPOLIS DO SUL,355130,Selênio,SP,20,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEBERI,432020,Selênio,RS,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEDE NOVA,432023,Selênio,RS,38,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELBACH,432030,Selênio,RS,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SELVIRIA,500780,Selênio,MS,14,0,7,3,4,0,4,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,0,0
SENADOR AMARAL,316557,Selênio,MG,46,38,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SENADOR MODESTINO GONCALVES,316590,Selênio,MG,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SENADOR POMPEU,231270,Selênio,CE,1,1,0,0,0,0,0,NA,NA,0,3,0,0,0,0,0,0,0,0,0
SENGES,412630,Selênio,PR,60,0,30,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SENHOR DO BONFIM,293010,Selênio,BA,4,4,0,0,0,0,0,NA,NA,0,3,0,0,1,0,1,0,0,0,1
SENHORA DO PORTO,316610,Selênio,MG,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SENTINELA DO SUL,432035,Selênio,RS,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERAFINA CORREA,432040,Selênio,RS,32,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SERICITA,316630,Selênio,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SERRA,320500,Selênio,ES,87,29,0,45,13,0,13,0.22413793103448276,0,1,2,3,11,10,0,3,0,0,5,30
SERRA AZUL,355140,Selênio,SP,15,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERRA DA SAUDADE,316660,Selênio,MG,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
SERRA DO SALITRE,316680,Selênio,MG,25,7,12,0,6,0,6,0.3333333333333333,0,0,2,0,0,0,0,0,0,0,0,0
SERRA DOS AIMORES,316670,Selênio,MG,14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERRA NEGRA,355160,Selênio,SP,56,4,20,32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
SERRANIA,316690,Selênio,MG,2,2,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,2
SERRANOPOLIS,522050,Selênio,GO,31,4,14,7,6,0,6,0.2222222222222222,0,0,2,0,0,0,0,0,0,0,0,0
SERRANOPOLIS DE MINAS,316695,Selênio,MG,31,21,0,0,10,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0
SERRANOPOLIS DO IGUACU,412635,Selênio,PR,40,3,20,2,15,0,15,0.40540540540540543,0,0,0,1,0,0,0,0,0,0,0,0
SERTAO,432050,Selênio,RS,42,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SERTAO SANTANA,432055,Selênio,RS,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SETE BARRAS,355180,Selênio,SP,48,0,20,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SETE QUEDAS,500770,Selênio,MS,15,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SETUBINHA,316555,Selênio,MG,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEVERIANO DE ALMEIDA,432060,Selênio,RS,44,1,38,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SIDROLANDIA,500790,Selênio,MS,46,0,40,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SILVANIA,522060,Selênio,GO,7,0,3,2,2,0,2,0.2857142857142857,0,0,3,1,1,0,0,0,0,0,0,0
SILVEIRA MARTINS,432065,Selênio,RS,26,2,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SILVEIRANIA,316730,Selênio,MG,10,8,0,1,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
SILVEIRAS,355200,Selênio,SP,32,0,26,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SIMOES FILHO,293070,Selênio,BA,9,9,0,0,0,0,0,NA,NA,1,6,0,2,29,0,5,3,0,1,10
SIMONESIA,316760,Selênio,MG,33,4,19,0,10,0,10,0.3448275862068966,0,0,0,0,0,0,0,0,0,0,0,0
SIQUEIRA CAMPOS,412660,Selênio,PR,36,0,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
SITIO D'ABADIA,522070,Selênio,GO,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SITIO DO QUINTO,293076,Selênio,BA,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SOBRADINHO,432070,Selênio,RS,79,2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOBRADINHO,530010,Selênio,DF,40,0,18,20,0,2,2,0.05,0.05,9,38,3,17,50,1,20,32,0,17,24
SOBRADINHO II,530010,Selênio,DF,86,0,22,58,2,4,6,0.06976744186046512,0.046511627906976744,9,38,3,17,50,1,20,32,0,17,24
SOCORRO,355210,Selênio,SP,30,0,10,19,1,0,1,0.03333333333333333,0,0,5,0,2,0,0,0,0,0,0,1
SOLEDADE,432080,Selênio,RS,61,2,57,2,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,1
SONORA,500793,Selênio,MS,14,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SUD MENNUCCI,355230,Selênio,SP,32,4,21,3,4,0,4,0.14285714285714285,0,0,1,0,0,0,0,0,0,0,0,0
SULINA,412665,Selênio,PR,20,1,16,0,3,0,3,0.15789473684210525,0,1,0,0,0,0,0,0,0,0,0,0
SUZANO,355250,Selênio,SP,12,0,8,4,0,0,0,0,0,0,0,2,4,9,1,4,3,0,6,10
SÃO SEBASTIAO,530010,Selênio,DF,85,0,27,40,15,3,18,0.21176470588235294,0.03529411764705882,9,38,3,17,50,1,20,32,0,17,24
TABULEIRO,316790,Selênio,MG,14,11,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
TACIBA,355290,Selênio,SP,24,2,6,15,1,0,1,0.045454545454545456,0,0,1,0,0,0,0,0,0,0,0,1
TACURU,500795,Selênio,MS,14,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAGUATINGA,172090,Selênio,TO,17,0,2,14,1,0,1,0.058823529411764705,0,0,1,0,0,0,0,0,0,0,0,0
TAIO,421780,Selênio,SC,67,0,4,59,4,0,4,0.05970149253731343,0,0,2,0,0,0,0,0,0,0,0,2
TAIOBEIRAS,316800,Selênio,MG,10,10,0,0,0,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,0
TAMARANA,412667,Selênio,PR,20,0,10,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
TAMBOARA,412670,Selênio,PR,20,1,10,5,4,0,4,0.21052631578947367,0,0,5,0,0,0,0,0,0,0,0,0
TAMBORIL,231320,Selênio,CE,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGARA,421790,Selênio,SC,14,0,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TANHACU,293100,Selênio,BA,6,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TAPEJARA,432090,Selênio,RS,141,4,134,3,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,3
TAPERA,432100,Selênio,RS,89,3,82,3,1,0,1,0.011627906976744186,0,0,3,0,1,0,0,0,0,0,0,0
TAPES,432110,Selênio,RS,11,0,10,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
TAPIRA,316810,Selênio,MG,7,1,6,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
TAPIRA,412690,Selênio,PR,38,0,20,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
TAPIRAI,316820,Selênio,MG,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TAPIRAI,355350,Selênio,SP,40,0,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TAPIRAMUTA,293130,Selênio,BA,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TAPIRATIBA,355360,Selênio,SP,22,0,15,7,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1
TAQUARA,432120,Selênio,RS,27,8,19,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,5
TAQUARAL DE GOIAS,522100,Selênio,GO,18,2,10,5,1,0,1,0.0625,0,0,0,0,1,0,0,0,0,0,0,0
TAQUARI,432130,Selênio,RS,8,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
TAQUARITUBA,355380,Selênio,SP,1,1,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0
TAQUARIVAI,355385,Selênio,SP,65,32,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TAQUARUSSU,500797,Selênio,MS,27,0,14,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TARABAI,355390,Selênio,SP,24,2,8,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TARUMA,355395,Selênio,SP,13,1,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TATUI,355400,Selênio,SP,108,23,48,34,3,0,3,0.03529411764705882,0,0,0,2,1,4,0,1,0,0,2,4
TAUBATE,355410,Selênio,SP,82,22,42,18,0,0,0,0,0,0,5,0,2,6,0,0,4,0,6,14
TAVARES,432135,Selênio,RS,15,6,8,0,1,0,1,0.1111111111111111,0,0,0,1,0,0,0,0,0,0,0,0
TEIXEIRA DE FREITAS,293135,Selênio,BA,29,21,0,8,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0
TEIXEIRA SOARES,412700,Selênio,PR,34,10,16,2,6,0,6,0.25,0,0,0,0,2,0,0,0,0,0,0,0
TEIXEIRAS,316850,Selênio,MG,10,4,2,2,2,0,2,0.3333333333333333,0,0,1,0,1,0,0,0,0,0,0,0
TELEMACO BORBA,412710,Selênio,PR,32,0,16,16,0,0,0,0,0,0,2,0,1,2,0,1,0,0,1,2
TENENTE PORTELA,432140,Selênio,RS,178,0,167,10,1,0,1,0.0056179775280898875,0,0,0,0,0,0,0,0,0,0,0,0
TEODORO SAMPAIO,293140,Selênio,BA,15,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEODORO SAMPAIO,355430,Selênio,SP,29,5,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEOFILANDIA,293150,Selênio,BA,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEOFILO OTONI,316860,Selênio,MG,27,20,7,0,0,0,0,0,0,0,5,0,1,0,0,0,2,0,0,2
TEOLANDIA,293160,Selênio,BA,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TERENOS,500800,Selênio,MS,8,0,7,1,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0
TERESINA DE GOIAS,522108,Selênio,GO,8,4,1,2,1,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0
TEREZOPOLIS DE GOIAS,522119,Selênio,GO,8,3,3,0,2,0,2,0.4,0,0,0,0,0,1,0,0,1,0,0,0
TERRA BOA,412720,Selênio,PR,36,0,20,16,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
TERRA DE AREIA,432143,Selênio,RS,59,2,51,5,1,0,1,0.017543859649122806,0,0,0,0,0,0,0,0,0,0,0,1
TERRA NOVA,293170,Selênio,BA,9,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TERRA ROXA,355440,Selênio,SP,26,5,5,10,6,0,6,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0
TERRA ROXA,412740,Selênio,PR,58,1,28,29,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
TEUTONIA,432145,Selênio,RS,19,19,0,0,0,0,0,NA,NA,0,5,0,1,2,0,0,0,0,0,4
TIANGUA,231340,Selênio,CE,3,0,0,2,1,0,1,0.3333333333333333,0,0,2,0,0,0,0,0,0,0,0,0
TIBAGI,412750,Selênio,PR,67,0,46,16,5,0,5,0.07462686567164178,0,0,1,0,0,0,0,0,0,0,0,0
TIGRINHOS,421795,Selênio,SC,30,0,10,18,2,0,2,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
TIJUCAS DO SUL,412760,Selênio,PR,76,1,63,3,9,0,9,0.12,0,0,0,2,4,0,0,0,0,0,0,0
TIMBO GRANDE,421825,Selênio,SC,21,0,3,17,1,0,1,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0
