municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,prop1,prop2,cnae_729404,cnae_729405,cnae_1510600,cnae_1610205,cnae_2019399,cnae_2071100,cnae_2093200,cnae_2412100,cnae_2423702,cnae_2449199,cnae_2539002
NAZARENO,314450,Cromo,MG,29,21,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
NAZARIO,521440,Cromo,GO,10,3,6,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
NEROPOLIS,521450,Cromo,GO,52,2,25,15,10,0,10,0.2,0,0,0,0,0,1,0,0,0,0,0,0
NHANDEARA,353260,Cromo,SP,46,7,1,15,22,1,23,0.5897435897435898,0.02564102564102564,0,0,0,2,0,0,0,0,0,0,0
NILO PECANHA,292260,Cromo,BA,12,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIOAQUE,500580,Cromo,MS,10,7,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NIPOA,353270,Cromo,SP,26,3,0,8,15,0,15,0.6521739130434783,0,0,0,0,0,0,0,0,0,0,0,0
NIQUELANDIA,521460,Cromo,GO,2,2,0,0,0,0,0,NA,NA,4,1,0,1,0,0,0,2,0,0,0
NONOAI,431270,Cromo,RS,110,1,105,0,4,0,4,0.03669724770642202,0,0,0,0,0,0,0,0,0,0,0,0
NOSSA SENHORA DO SOCORRO,280480,Cromo,SE,3,1,1,1,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0
NOVA ALIANCA DO IVAI,411650,Cromo,PR,16,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA ALVORADA DO SUL,500600,Cromo,MS,20,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
NOVA AMERICA,521470,Cromo,GO,7,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA AMERICA DA COLINA,411660,Cromo,PR,25,0,18,5,2,0,2,0.08,0,0,0,0,0,0,0,0,0,0,0,0
NOVA ANDRADINA,500620,Cromo,MS,35,20,0,14,1,0,1,0.06666666666666667,0,0,0,8,0,0,1,0,0,0,1,0
NOVA ARACA,431280,Cromo,RS,31,1,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NOVA AURORA,411670,Cromo,PR,68,0,33,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA BASSANO,431290,Cromo,RS,108,0,103,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NOVA BRESCIA,431300,Cromo,RS,32,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA CAMPINA,353282,Cromo,SP,20,1,0,17,2,0,2,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0,0
NOVA CANAA,292270,Cromo,BA,17,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA CANAA PAULISTA,353284,Cromo,SP,41,12,0,1,28,0,28,0.9655172413793104,0,0,0,0,0,0,0,0,0,0,0,0
NOVA CANTU,411680,Cromo,PR,58,0,29,25,4,0,4,0.06896551724137931,0,0,0,0,0,0,0,0,0,0,0,0
NOVA CRIXAS,521483,Cromo,GO,12,5,3,1,3,0,3,0.42857142857142855,0,0,0,2,0,0,0,0,0,0,0,0
NOVA ERECHIM,421140,Cromo,SC,20,0,0,18,2,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0
NOVA ESPERANCA,411690,Cromo,PR,24,0,16,4,4,0,4,0.16666666666666666,0,0,0,7,0,0,3,0,0,0,1,1
NOVA ESPERANCA DO SUDOESTE,411695,Cromo,PR,20,0,8,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NOVA ESPERANCA DO SUL,431303,Cromo,RS,34,2,32,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
NOVA FATIMA,292273,Cromo,BA,16,7,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NOVA GLORIA,521486,Cromo,GO,8,4,2,1,1,0,1,0.25,0,0,0,0,0,0,0,0,0,1,0,0
NOVA GRANADA,353300,Cromo,SP,62,4,0,12,45,1,46,0.7931034482758621,0.017241379310344827,0,0,0,0,0,0,0,0,0,0,2
NOVA GUATAPORANGA,353310,Cromo,SP,17,7,0,1,9,0,9,0.9,0,0,0,0,0,0,0,0,0,0,0,0
NOVA IBIA,292275,Cromo,BA,12,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA IGUACU,330350,Cromo,RJ,2,0,2,0,0,0,0,0,0,1,0,6,0,1,16,6,5,2,5,6
NOVA IGUACU DE GOIAS,521487,Cromo,GO,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
NOVA LARANJEIRAS,411705,Cromo,PR,26,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA LIMA,314480,Cromo,MG,31,9,6,2,14,0,14,0.6363636363636364,0,2,0,0,0,4,2,1,0,2,0,1
NOVA LONDRINA,411710,Cromo,PR,20,0,10,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NOVA LUZITANIA,353330,Cromo,SP,23,0,0,3,20,0,20,0.8695652173913043,0,0,0,0,0,0,0,0,0,0,0,0
NOVA OLIMPIA,411720,Cromo,PR,19,1,6,11,1,0,1,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0
NOVA OLINDA,171488,Cromo,TO,27,0,4,17,6,0,6,0.2222222222222222,0,0,0,1,0,0,0,0,0,0,0,0
NOVA PADUA,431308,Cromo,RS,8,4,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
NOVA PALMA,431310,Cromo,RS,33,1,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA PETROPOLIS,431320,Cromo,RS,65,3,43,18,1,0,1,0.016129032258064516,0,0,0,2,0,0,0,0,0,0,0,0
NOVA PRATA,431330,Cromo,RS,29,0,26,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,6
NOVA PRATA DO IGUACU,411725,Cromo,PR,50,0,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA REDENCAO,292285,Cromo,BA,15,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA RESENDE,314510,Cromo,MG,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NOVA ROMA DO SUL,431335,Cromo,RS,70,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA ROSALANDIA,171500,Cromo,TO,3,0,0,2,1,0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
NOVA SANTA RITA,431337,Cromo,RS,22,6,13,2,1,0,1,0.0625,0,0,0,1,0,0,1,1,0,1,0,1
NOVA SANTA ROSA,411722,Cromo,PR,19,0,4,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
NOVA SERRANA,314520,Cromo,MG,18,6,12,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,0,63
NOVA SOURE,292290,Cromo,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0
NOVA TEBAS,411727,Cromo,PR,43,0,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVA UNIAO,313660,Cromo,MG,7,1,2,2,2,0,2,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
NOVA VENEZA,521500,Cromo,GO,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NOVA VICOSA,292300,Cromo,BA,25,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVO ACORDO,171510,Cromo,TO,18,0,0,16,2,0,2,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0
NOVO ALEGRE,171515,Cromo,TO,8,1,0,3,4,0,4,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0
NOVO BRASIL,521520,Cromo,GO,8,1,3,1,3,0,3,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0
NOVO GAMA,521523,Cromo,GO,16,2,6,8,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
NOVO HORIZONTE,353350,Cromo,SP,34,0,8,15,11,0,11,0.3235294117647059,0,0,0,0,0,0,0,0,0,0,0,0
NOVO HORIZONTE DO SUL,500625,Cromo,MS,13,7,1,4,1,0,1,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
NOVO ITACOLOMI,411729,Cromo,PR,15,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVO JARDIM,171525,Cromo,TO,9,1,0,6,2,0,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0
NOVO ORIENTE,230940,Cromo,CE,1,1,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0
NOVO PLANALTO,521525,Cromo,GO,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
NOVO TRIUNFO,292305,Cromo,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0
OLEO,353380,Cromo,SP,10,0,0,9,1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
OLINDINA,292310,Cromo,BA,13,11,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OLIVEIRA DE FATIMA,171550,Cromo,TO,2,0,0,1,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
ONCA DE PITANGUI,314580,Cromo,MG,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONDA VERDE,353400,Cromo,SP,25,6,0,3,16,0,16,0.8421052631578947,0,0,0,0,0,0,0,0,0,0,0,0
ORIENTE,353410,Cromo,SP,13,5,1,5,2,0,2,0.25,0,0,0,0,0,0,0,0,0,0,0,1
ORINDIUVA,353420,Cromo,SP,20,4,3,12,1,0,1,0.0625,0,0,0,0,0,0,1,0,0,0,0,0
ORIZANIA,314587,Cromo,MG,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORIZONA,521530,Cromo,GO,13,1,9,1,2,0,2,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
ORTIGUEIRA,411730,Cromo,PR,99,0,74,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OSCAR BRESSANE,353450,Cromo,SP,16,7,1,5,3,0,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
OSORIO,431350,Cromo,RS,45,7,34,4,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,4
OSVALDO CRUZ,353460,Cromo,SP,44,16,1,13,13,1,14,0.5,0.03571428571428571,0,0,0,0,0,2,1,0,0,0,0
OTACILIO COSTA,421175,Cromo,SC,16,3,1,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OURICANGAS,292330,Cromo,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,0
OURICURI,260990,Cromo,PE,1,1,0,0,0,0,0,NA,NA,1,0,1,0,0,1,0,1,0,0,1
OURIZONA,411740,Cromo,PR,19,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OURO BRANCO,314590,Cromo,MG,28,28,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
OURO VERDE,421185,Cromo,SC,17,1,4,10,2,0,2,0.125,0,0,0,0,0,0,0,0,0,0,0,0
OURO VERDE DE GOIAS,521540,Cromo,GO,6,0,1,4,1,0,1,0.16666666666666666,0,0,0,0,1,0,0,0,0,0,0,0
OURO VERDE DO OESTE,411745,Cromo,PR,19,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OUROESTE,353475,Cromo,SP,40,10,6,8,16,0,16,0.5333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
OUROLANDIA,292335,Cromo,BA,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OUVIDOR,521550,Cromo,GO,16,5,5,6,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
PACATUBA,280490,Cromo,SE,18,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACOTI,230980,Cromo,CE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PADRE BERNARDO,521560,Cromo,GO,18,12,3,2,1,0,1,0.16666666666666666,0,0,0,0,0,0,1,0,0,0,0,0
PADRE PARAISO,314630,Cromo,MG,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
PAI PEDRO,314655,Cromo,MG,10,7,1,1,1,0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
PAIAL,421187,Cromo,SC,3,3,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PAICANDU,411750,Cromo,PR,41,1,22,16,2,0,2,0.05,0,0,0,3,0,0,4,0,0,0,1,2
PAIM FILHO,431360,Cromo,RS,62,0,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAINEIRAS,314640,Cromo,MG,11,6,2,2,1,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
PAINEL,421189,Cromo,SC,26,4,2,18,2,0,2,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0
PALHOCA,421190,Cromo,SC,14,0,0,12,2,0,2,0.14285714285714285,0,0,0,0,0,1,12,5,0,0,1,16
PALMA SOLA,421200,Cromo,SC,19,0,2,13,4,0,4,0.21052631578947367,0,0,0,0,0,0,0,0,0,0,0,0
PALMACIA,231010,Cromo,CE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PALMARES DO SUL,431365,Cromo,RS,38,0,37,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
PALMARES PAULISTA,353510,Cromo,SP,17,3,0,0,14,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0
PALMAS,172100,Cromo,TO,94,5,3,85,1,0,1,0.011235955056179775,0,0,0,1,0,0,2,2,0,2,0,0
PALMAS,411760,Cromo,PR,20,0,16,2,2,0,2,0.1,0,0,0,3,0,0,0,0,0,0,0,0
PALMEIRA,411770,Cromo,PR,141,2,65,74,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
PALMEIRA,421205,Cromo,SC,28,2,1,19,6,0,6,0.23076923076923078,0,0,0,0,0,1,0,0,0,0,0,0
PALMEIRA D'OESTE,353520,Cromo,SP,46,14,0,7,24,1,25,0.78125,0.03125,0,0,0,0,0,0,0,0,0,0,0
PALMEIRA DAS MISSOES,431370,Cromo,RS,81,4,60,16,1,0,1,0.012987012987012988,0,0,0,1,0,0,0,0,0,0,0,1
PALMEIRANTE,171570,Cromo,TO,8,0,0,3,5,0,5,0.625,0,0,0,0,0,0,0,0,0,0,0,0
PALMEIRAS,292350,Cromo,BA,15,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALMEIRAS DE GOIAS,521570,Cromo,GO,27,8,7,8,4,0,4,0.21052631578947367,0,0,0,1,0,0,0,0,0,0,0,0
PALMEIRAS DO TOCANTINS,171380,Cromo,TO,16,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALMINOPOLIS,521590,Cromo,GO,8,1,4,2,1,0,1,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
PALMITAL,411780,Cromo,PR,36,0,16,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PALMITINHO,431380,Cromo,RS,32,0,29,2,1,0,1,0.03125,0,0,0,1,0,0,2,0,0,0,0,0
PALMOPOLIS,314675,Cromo,MG,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
PALOTINA,411790,Cromo,PR,38,0,8,30,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
PANAMBI,431390,Cromo,RS,105,0,90,15,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,3
PANTANO GRANDE,431395,Cromo,RS,34,0,25,7,2,0,2,0.058823529411764705,0,0,0,2,0,0,0,0,0,0,0,0
PARACAMBI,330360,Cromo,RJ,2,0,0,1,1,0,1,0.5,0,0,0,1,0,0,0,1,0,0,0,0
PARACATU,314700,Cromo,MG,34,14,0,1,17,2,19,0.95,0.1,5,1,1,0,0,0,0,0,0,1,0
PARAGUACU PAULISTA,353550,Cromo,SP,62,15,14,27,6,0,6,0.1276595744680851,0,0,0,4,0,0,0,0,0,0,0,0
PARAI,431400,Cromo,RS,62,3,59,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
PARAIBA DO SUL,330370,Cromo,RJ,4,0,0,3,1,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0
PARAISO,421223,Cromo,SC,25,2,2,17,4,0,4,0.17391304347826086,0,0,0,0,0,0,0,0,0,0,0,0
PARAISO DO NORTE,411800,Cromo,PR,39,0,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARAMIRIM,292360,Cromo,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PARANA,171620,Cromo,TO,36,1,10,23,2,0,2,0.05714285714285714,0,0,0,0,0,0,0,0,0,0,0,0
PARANACITY,411810,Cromo,PR,16,0,10,4,2,0,2,0.125,0,0,0,0,0,0,0,0,0,0,0,1
PARANAIBA,500630,Cromo,MS,16,8,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1
PARANAPANEMA,353580,Cromo,SP,34,8,0,24,2,0,2,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0
PARANAPUA,353590,Cromo,SP,18,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARANAVAI,411840,Cromo,PR,138,1,91,45,1,0,1,0.0072992700729927005,0,0,0,20,0,0,7,0,0,0,1,3
PARANHOS,500635,Cromo,MS,13,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARANOA,530010,Cromo,DF,15,0,6,8,1,0,1,0.06666666666666667,0,9,2,5,0,3,50,2,1,0,4,26
PARAOPEBA,314740,Cromo,MG,27,14,8,4,1,0,1,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,1
PARAPUA,353600,Cromo,SP,29,15,0,4,10,0,10,0.7142857142857143,0,0,0,0,0,0,0,1,0,0,0,1
PARAUNA,521640,Cromo,GO,26,8,10,7,1,0,1,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0
PARDINHO,353610,Cromo,SP,77,25,13,35,4,0,4,0.07692307692307693,0,0,0,0,0,0,1,0,0,0,0,0
PARICONHA,270642,Cromo,AL,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PARIQUERA-ACU,353620,Cromo,SP,71,23,12,24,12,0,12,0.25,0,0,0,0,0,0,0,0,0,0,0,0
PARK WAY,530010,Cromo,DF,22,0,6,16,0,0,0,0,0,9,2,5,0,3,50,2,1,0,4,26
PAROBE,431405,Cromo,RS,30,6,18,5,1,0,1,0.041666666666666664,0,0,0,4,0,0,0,1,0,0,1,4
PASSA SETE,431406,Cromo,RS,12,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PASSA TEMPO,314770,Cromo,MG,4,0,0,0,4,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0
PASSO DE TORRES,421225,Cromo,SC,27,1,0,23,3,0,3,0.11538461538461539,0,0,0,1,0,0,0,0,0,0,0,1
PASSO FUNDO,431410,Cromo,RS,93,9,69,14,1,0,1,0.011904761904761904,0,0,0,11,0,1,4,1,0,0,1,7
PASSOS MAIA,421227,Cromo,SC,15,1,1,8,5,0,5,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,0
PATIS,314795,Cromo,MG,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PATO BRANCO,411850,Cromo,PR,22,0,20,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
PATOS DE MINAS,314800,Cromo,MG,8,0,0,0,8,0,8,1,0,0,0,3,0,0,1,1,0,0,0,1
PATY DO ALFERES,330385,Cromo,RJ,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0
PAU BRASIL,292390,Cromo,BA,14,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAU D'ARCO,171630,Cromo,TO,5,0,0,2,3,0,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0
PAULA FREITAS,411860,Cromo,PR,55,0,30,17,8,0,8,0.14545454545454545,0,0,0,0,0,0,0,0,0,0,0,0
PAULINIA,353650,Cromo,SP,29,9,4,12,4,0,4,0.2,0,0,0,0,0,4,3,4,0,0,0,7
PAULISTANIA,353657,Cromo,SP,18,0,0,12,6,0,6,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
PAULISTAS,314840,Cromo,MG,8,8,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PAULO AFONSO,292400,Cromo,BA,10,10,0,0,0,0,0,NA,NA,0,0,7,0,0,0,0,0,0,0,0
PAULO DE FARIA,353660,Cromo,SP,17,2,4,8,3,0,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0
PAULO FRONTIN,411870,Cromo,PR,75,0,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAULO LOPES,421230,Cromo,SC,49,1,7,34,7,0,7,0.14583333333333334,0,0,0,0,1,0,0,0,0,0,0,2
PAVERAMA,431415,Cromo,RS,17,1,12,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
PE DE SERRA,292405,Cromo,BA,12,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PECANHA,314860,Cromo,MG,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDERNEIRAS,353670,Cromo,SP,129,49,10,52,18,0,18,0.225,0,0,0,3,0,0,0,0,0,0,0,2
PEDRA AZUL,314870,Cromo,MG,5,0,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
PEDRA BELA,353680,Cromo,SP,18,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRA DO ANTA,314880,Cromo,MG,18,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRA DO INDAIA,314890,Cromo,MG,27,2,0,1,24,0,24,0.96,0,0,0,0,0,0,0,0,0,0,0,0
PEDRALVA,314910,Cromo,MG,14,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRANOPOLIS,353690,Cromo,SP,61,15,0,14,32,0,32,0.6956521739130435,0,0,0,0,0,0,0,0,0,0,0,0
PEDRAO,292410,Cromo,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PEDRAS ALTAS,431417,Cromo,RS,19,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRAS DE MARIA DA CRUZ,314915,Cromo,MG,10,10,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PEDREGULHO,353700,Cromo,SP,72,2,30,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
PEDRINHAS,280510,Cromo,SE,4,0,0,2,2,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0
PEDRINHAS PAULISTA,353715,Cromo,SP,12,3,3,4,2,0,2,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0
PEDRO ALEXANDRE,292420,Cromo,BA,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PEDRO DE TOLEDO,353720,Cromo,SP,27,12,3,8,4,0,4,0.26666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
PEDRO GOMES,500640,Cromo,MS,10,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRO LEOPOLDO,314930,Cromo,MG,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3,1,0,0,0,5
PEDRO OSORIO,431420,Cromo,RS,18,0,17,0,1,0,1,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0
PEIXE,171660,Cromo,TO,12,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PEJUCARA,431430,Cromo,RS,38,2,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEQUIZEIRO,171665,Cromo,TO,3,0,0,2,1,0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
PERDIGAO,314970,Cromo,MG,4,0,0,0,3,1,4,1,0.25,0,0,2,0,0,0,0,0,0,0,5
PERDIZES,314980,Cromo,MG,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PERDOES,314990,Cromo,MG,4,0,0,3,1,0,1,0.25,0,0,0,1,0,0,0,0,1,0,0,0
PEREIRAS,353750,Cromo,SP,54,26,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERITIBA,421260,Cromo,SC,18,0,1,15,2,0,2,0.1111111111111111,0,0,0,2,0,0,0,0,0,0,0,0
PEROBAL,411885,Cromo,PR,38,1,15,18,4,0,4,0.10810810810810811,0,0,0,0,0,0,1,1,0,0,0,1
PEROLA,411890,Cromo,PR,20,0,6,10,4,0,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0
PEROLA D'OESTE,411900,Cromo,PR,40,0,20,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
PEROLANDIA,521645,Cromo,GO,7,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERUIBE,353760,Cromo,SP,55,1,16,34,4,0,4,0.07407407407407407,0,0,0,0,0,0,1,0,0,0,0,0
PESCARIA BRAVA,421265,Cromo,SC,26,2,6,17,1,0,1,0.041666666666666664,0,0,0,0,1,0,0,0,0,0,0,0
PETROLANDIA,421270,Cromo,SC,20,0,1,16,3,0,3,0.15,0,0,0,0,0,0,0,0,0,0,0,1
PETROLINA DE GOIAS,521680,Cromo,GO,10,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIACATU,353770,Cromo,SP,23,6,1,3,13,0,13,0.7647058823529411,0,0,0,0,0,0,0,0,0,0,0,0
PICADA CAFE,431442,Cromo,RS,47,3,2,0,42,0,42,0.9545454545454546,0,0,0,5,0,0,0,2,0,0,0,0
PIEDADE,353780,Cromo,SP,56,27,10,17,2,0,2,0.06896551724137931,0,0,0,0,0,2,0,1,0,1,0,1
PIEDADE DE CARATINGA,315015,Cromo,MG,7,0,0,0,7,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
PIEDADE DE PONTE NOVA,315020,Cromo,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PIEDADE DO RIO GRANDE,315030,Cromo,MG,13,13,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
PIEN,411910,Cromo,PR,73,1,48,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PILAR DE GOIAS,521690,Cromo,GO,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PILAR DO SUL,353790,Cromo,SP,48,0,0,43,5,0,5,0.10416666666666667,0,0,0,0,0,0,0,0,0,0,0,0
PINDAMONHANGABA,353800,Cromo,SP,38,5,18,15,0,0,0,0,0,0,0,1,0,1,2,1,0,4,0,3
